datetime,open,high,low,close,volume
2025-08-19,56.47999954223633,57.40999984741211,56.310001373291016,57.060001373291016,5987900
2025-08-20,56.900001525878906,57.18999862670898,56.63999938964844,56.77000045776367,7258200
2025-08-21,56.38999938964844,56.630001068115234,55.09000015258789,56.5099983215332,8192100
2025-08-22,57.04999923706055,58.77999877929688,57.0,58.369998931884766,6320200
2025-08-25,58.20000076293945,58.41999816894531,57.880001068115234,58.27999877929688,3802000
2025-08-26,58.2400016784668,58.93999862670898,58.09999847412109,58.79999923706055,7311100
2025-08-27,58.560001373291016,59.22999954223633,58.41999816894531,58.75,9848100
2025-08-28,58.9900016784668,59.0,57.7599983215332,58.4900016784668,7209300
2025-08-29,58.47999954223633,58.66999816894531,57.86000061035156,58.59000015258789,4972500
2025-09-02,57.540000915527344,58.63999938964844,56.9900016784668,58.52999877929688,5675900
2025-09-03,58.119998931884766,58.84999847412109,57.70000076293945,57.75,6762600
2025-09-04,58.0,58.2400016784668,57.47999954223633,58.150001525878906,5880100
2025-09-05,58.08000183105469,58.810001373291016,57.7599983215332,58.27000045776367,7378100
2025-09-08,58.130001068115234,58.2599983215332,57.400001525878906,58.20000076293945,6399200
2025-09-09,58.13999938964844,58.15999984741211,57.59999847412109,58.0099983215332,4616400
2025-09-10,57.880001068115234,57.880001068115234,56.61000061035156,57.34000015258789,7207400
2025-09-11,57.540000915527344,58.709999084472656,57.470001220703125,58.709999084472656,5808500
2025-09-12,59.84999847412109,60.0,58.47999954223633,58.5,12020300
2025-09-15,58.959999084472656,59.02000045776367,58.31999969482422,58.95000076293945,4773400
2025-09-16,58.97999954223633,59.38999938964844,58.15999984741211,58.459999084472656,6786900
2025-09-17,58.27000045776367,59.56999969482422,58.220001220703125,58.72999954223633,6252600
2025-09-18,58.79999923706055,59.400001525878906,58.47999954223633,59.2599983215332,5922800
2025-09-19,59.5,59.52000045776367,58.72999954223633,58.97999954223633,13159600
2025-09-22,58.77999877929688,59.18000030517578,58.459999084472656,58.880001068115234,7633800
2025-09-23,59.04999923706055,59.91999816894531,58.459999084472656,58.58000183105469,5898800
2025-09-24,60.09999847412109,60.15999984741211,59.060001373291016,59.91999816894531,10756100
2025-09-25,59.52999877929688,60.630001068115234,59.11000061035156,60.59000015258789,7740100
2025-09-26,60.650001525878906,61.97999954223633,60.459999084472656,61.2400016784668,8641400
2025-09-29,61.84999847412109,62.13999938964844,60.75,61.119998931884766,9788400
2025-09-30,61.709999084472656,62.060001373291016,60.54999923706055,60.970001220703125,6964800
2025-10-01,60.93999862670898,61.59000015258789,60.130001068115234,61.34000015258789,8094400
2025-10-02,61.47999954223633,61.5,59.209999084472656,59.36000061035156,9614600
2025-10-03,59.31999969482422,60.61000061035156,58.66999816894531,60.130001068115234,13031900
2025-10-06,59.93999862670898,59.93999862670898,58.130001068115234,58.18999862670898,8921500
2025-10-07,58.630001068115234,58.65999984741211,56.630001068115234,57.2599983215332,10702900
2025-10-08,57.33000183105469,57.70000076293945,56.2400016784668,56.400001525878906,5430000
